molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL3421673,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,IC50,=,140.0,nM
CHEMBL3421672,Cl.N[C@H]1C[C@@H]1c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,IC50,=,110.0,nM
CHEMBL3104337,Cl.NC1CC1c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,IC50,=,320.0,nM
CHEMBL3586576,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,IC50,=,480.0,nM
CHEMBL3586577,Cc1c(C)c2ccc(OCCCCCNCc3ccccc3)cc2oc1=O.Cl,IC50,=,390.0,nM
CHEMBL3586582,Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O,IC50,=,191.0,nM
CHEMBL3586583,CCN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1.Cl,IC50,=,115.0,nM
CHEMBL3586593,Cc1cc2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl,IC50,,,
CHEMBL3586594,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4ccccc4)cc3)ccc12.Cl,IC50,,,
CHEMBL3586595,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl,IC50,=,4300.0,nM
CHEMBL3586600,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4cccc(Cl)c4)cc3)ccc12.Cl,IC50,,,
CHEMBL3586608,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl,IC50,=,15800.0,nM
CHEMBL3586610,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(Cl)c1.Cl,IC50,=,13000.0,nM
CHEMBL3586611,CN(Cc1ccc(C#N)cc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl,IC50,=,4480.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4.9,nM
CHEMBL673,C#CCN(C)Cc1ccccc1,IC50,=,4100.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,70200.0,nM
CHEMBL673,C#CCN(C)Cc1ccccc1,IC50,,,
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4.1,nM
CHEMBL3585856,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(O)ccc2O)cc1,IC50,=,1030.0,nM
CHEMBL3585855,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc([N+](=O)[O-])ccc2O)cc1,IC50,,,
CHEMBL3585854,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(F)ccc2O)cc1,IC50,,,
CHEMBL3585853,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(Cl)ccc2O)cc1,IC50,=,700.0,nM
CHEMBL3585852,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(N(C)C)ccc2O)cc1,IC50,,,
CHEMBL3585851,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(OC)ccc2O)cc1,IC50,=,1020.0,nM
CHEMBL3585850,C#CCN(C)[C@H](C)Cc1ccc(NCc2ccc(OC)cc2O)cc1,IC50,,,
CHEMBL3585849,C#CCN(C)[C@H](C)Cc1ccc(NCc2cccc(OC)c2O)cc1,IC50,,,
CHEMBL3585848,C#CCN(C)[C@H](C)Cc1ccc(NCc2ccccc2O)cc1,IC50,=,5370.0,nM
CHEMBL3585847,C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2C)cc1,IC50,=,5530.0,nM
CHEMBL3585846,C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2OC)cc1,IC50,=,3410.0,nM
CHEMBL1098471,c1ccc2c(c1)c1ccncc1n2CCCCCCCCCn1c2ccccc2c2ccncc21,IC50,>,150000.0,nM
CHEMBL1198953,C[n+]1ccc2c3ccccc3n(CCCCCCCCCn3c4ccccc4c4cc[n+](C)cc43)c2c1,IC50,=,2700.0,nM
CHEMBL1087459,CN1CCc2c(n(CCCCCCCCCn3c4c(c5ccccc53)CCN(C)C4)c3ccccc23)C1,IC50,>,150000.0,nM
CHEMBL3605353,c1ccc2c(c1)c1cnccc1n2CCCCCCn1c2ccccc2c2cnccc21,IC50,=,67300.0,nM
CHEMBL3605354,c1ccc2c(c1)c1cnccc1n2CCCCCCCn1c2ccccc2c2cnccc21,IC50,=,1500.0,nM
CHEMBL3605355,c1ccc2c(c1)c1cnccc1n2CCCCCCCCn1c2ccccc2c2cnccc21,IC50,=,4900.0,nM
CHEMBL3605356,c1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccccc2c2cnccc21,IC50,=,5100.0,nM
CHEMBL3605357,COc1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccncc2c2cc(OC)ccc21,IC50,=,1600.0,nM
CHEMBL3605358,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-],IC50,=,1700.0,nM
CHEMBL3605359,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-],IC50,=,120.0,nM
CHEMBL3605360,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-],IC50,=,250.0,nM
CHEMBL3605361,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-],IC50,=,220.0,nM
CHEMBL3605362,COc1ccc2c(c1)c1c[n+](C)ccc1n2CCCCCCCCCn1c2ccc(OC)cc2c2c[n+](C)ccc21.[I-].[I-],IC50,=,3200.0,nM
CHEMBL3605363,CC[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](CC)ccc21.[I-].[I-],IC50,=,7300.0,nM
CHEMBL3605364,OCC[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](CCO)ccc21.[I-].[I-],IC50,=,14600.0,nM
CHEMBL3605365,CCC[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](CCC)ccc21.[I-].[I-],IC50,=,22500.0,nM
CHEMBL3605366,CN1CCc2c(c3ccccc3n2CCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,IC50,=,4500.0,nM
CHEMBL3605367,CN1CCc2c(c3ccccc3n2CCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,IC50,=,1200.0,nM
CHEMBL3605368,CN1CCc2c(c3ccccc3n2CCCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,IC50,=,510.0,nM
CHEMBL3605369,CN1CCc2c(c3ccccc3n2CCCCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,IC50,=,3500.0,nM
CHEMBL3605370,COc1ccc2c(c1)c1c(n2CCCCCCCCCn2c3c(c4cc(OC)ccc42)CN(C)CC3)CCN(C)C1,IC50,=,6300.0,nM
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,,,
CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,IC50,,,
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,3.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,47900.0,nM
CHEMBL2013137,COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1,IC50,>,100000.0,nM
CHEMBL2236844,COc1ccc(C(=O)/C=C/c2ccccc2OC)cc1,IC50,>,100000.0,nM
CHEMBL3613068,COc1ccc(C(=O)/C=C/c2cccc(OC)c2)cc1,IC50,>,100000.0,nM
CHEMBL138314,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,IC50,>,100000.0,nM
CHEMBL276473,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,IC50,>,100000.0,nM
CHEMBL3613158,O=C(/C=C/c1ccccc1C(F)(F)F)c1ccc(O)cc1,IC50,>,100000.0,nM
CHEMBL3260398,COc1ccccc1/C=C/C(=O)c1ccc(O)cc1,IC50,>,100000.0,nM
CHEMBL3613264,O=C(/C=C/c1ccccc1C(F)(F)F)Nc1ccccc1,IC50,>,100000.0,nM
CHEMBL1599895,O=C(/C=C/c1ccccc1Cl)Nc1ccccc1,IC50,>,100000.0,nM
CHEMBL3613265,COc1ccc(NC(=O)/C=C/c2ccccc2C(F)(F)F)cc1,IC50,>,100000.0,nM
CHEMBL585432,COc1ccc(NC(=O)/C=C/c2ccccc2Cl)cc1,IC50,>,100000.0,nM
CHEMBL3613266,O=C(/C=C/c1ccccc1C(F)(F)F)Nc1ccc(O)cc1,IC50,=,9220.0,nM
CHEMBL3613267,O=C(/C=C/c1ccccc1Cl)Nc1ccc(O)cc1,IC50,=,16700.0,nM
CHEMBL3613268,O=C(/C=C/c1ccccc1C(F)(F)F)Nc1cccc(O)c1,IC50,>,100000.0,nM
CHEMBL1328072,O=C(/C=C/c1ccccc1Cl)Nc1cccc(O)c1,IC50,>,100000.0,nM
CHEMBL3613269,O=C(/C=C/c1ccccc1C(F)(F)F)Nc1cccc(F)c1,IC50,>,100000.0,nM
CHEMBL3613270,O=C(/C=C/c1cccc(C(F)(F)F)c1)Nc1cccc(F)c1,IC50,>,100000.0,nM
CHEMBL3613271,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1cccc(F)c1,IC50,>,100000.0,nM
CHEMBL3613272,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccccc1F,IC50,>,100000.0,nM
CHEMBL3613273,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccc(F)cc1,IC50,>,100000.0,nM
CHEMBL3613274,O=C(/C=C/c1ccccc1C(F)(F)F)Oc1ccccc1,IC50,>,100000.0,nM
CHEMBL3613275,COc1ccc(OC(=O)/C=C/c2ccccc2C(F)(F)F)cc1,IC50,>,100000.0,nM
CHEMBL3613276,COc1ccc(OC(=O)/C=C/c2ccccc2Cl)cc1,IC50,>,100000.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,>,100000.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,8.0,nM
CHEMBL595846,COc1ccc(C(=O)/C=C/c2ccccc2F)cc1,IC50,>,100000.0,nM
CHEMBL423911,COc1ccc(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)cc1,IC50,>,100000.0,nM
CHEMBL1802004,COc1ccc(C(=O)/C=C/c2cccc(C(F)(F)F)c2)cc1,IC50,>,100000.0,nM
CHEMBL1339821,COc1ccc(C(=O)/C=C/c2ccccc2C(F)(F)F)cc1,IC50,>,100000.0,nM
CHEMBL34398,COc1ccc(C(=O)/C=C/c2ccccc2)cc1,IC50,>,100000.0,nM
CHEMBL1801963,COc1cccc(C(=O)/C=C/c2ccccc2C(F)(F)F)c1,IC50,>,100000.0,nM
CHEMBL1801958,COc1cccc(C(=O)/C=C/c2ccccc2)c1,IC50,>,100000.0,nM
CHEMBL1801962,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,IC50,>,100000.0,nM
CHEMBL287154,COc1ccccc1C(=O)/C=C/c1ccccc1,IC50,>,100000.0,nM
CHEMBL3621615,Nc1nnc(NCc2c(Cl)cccc2Oc2ccccc2)[nH]1,IC50,>,100000.0,nM
CHEMBL1605826,COc1ccccc1CNc1n[nH]c(NCc2ccccc2OC)n1,IC50,>,100000.0,nM
CHEMBL3989843,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,IC50,=,4200.0,nM
CHEMBL3622371,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1ccccc1)c1ccccc1,IC50,>,25000.0,nM
CHEMBL1215658,N[C@@H]1C[C@H]1c1ccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)cc1,IC50,=,290000.0,nM
CHEMBL1797639,NC1CC1c1cccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)c1,IC50,=,230000.0,nM
CHEMBL3989843,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,IC50,=,7300.0,nM
CHEMBL3629469,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(OC)ccc3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629468,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(OC)cc3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629470,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3c(OC)cccc3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629471,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cccc(C)c3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629472,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(C)cc3oc2=O)cc1,IC50,=,58190.0,nM
CHEMBL3629473,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(C)ccc3oc2=O)cc1,IC50,=,30390.0,nM
CHEMBL3629810,CCOc1ccc2cc(C(=O)/C=C/c3c(/C=C/c4ccc(OC)cc4)cc(OC)cc3OC)c(=O)oc2c1,IC50,=,7070.0,nM
CHEMBL3629811,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3c(OC)cc(OC)cc3oc2=O)cc1,IC50,=,21200.0,nM
CHEMBL3629812,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(Br)cc(OC)c3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629813,C=CCc1cc(OC)c2oc(=O)c(C(=O)/C=C/c3c(/C=C/c4ccc(OC)cc4)cc(OC)cc3OC)cc2c1,IC50,=,5300.0,nM
CHEMBL3629474,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(F)ccc3oc2=O)cc1,IC50,=,44270.0,nM
CHEMBL3629475,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(Cl)cc3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629805,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(Cl)ccc3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629814,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(N(C)C)cc3oc2=O)cc1,IC50,=,60000.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,2720.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,>,60000.0,nM
CHEMBL3629806,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cccc(Br)c3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629807,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(Br)cc3oc2=O)cc1,IC50,=,3010.0,nM
CHEMBL3629808,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(Br)ccc3oc2=O)cc1,IC50,=,12110.0,nM
CHEMBL3629809,CCOc1cccc2cc(C(=O)/C=C/c3c(/C=C/c4ccc(OC)cc4)cc(OC)cc3OC)c(=O)oc12,IC50,=,3200.0,nM
CHEMBL3629467,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cccc(OC)c3oc2=O)cc1,IC50,>,60000.0,nM
CHEMBL3629466,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccccc3oc2=O)cc1,IC50,=,41700.0,nM
CHEMBL3652416,Cc1cn(-c2ccc3nc(-c4ccc5c(c4)OCO5)ncc3c2)cn1,IC50,=,10000.0,nM
CHEMBL3660732,CC(C)n1cncc1C#Cc1ccc2c(=O)c(-c3ccc(NS(C)(=O)=O)cc3)coc2c1,IC50,>,130000.0,nM
CHEMBL3660713,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#Cc4ccccc4)ccc3c2=O)cc1,IC50,>,13000.0,nM
CHEMBL3687960,C#CCN(C)CCCc1ccc(O)c2ncccc12,IC50,=,200.0,nM
CHEMBL3687959,C#CCN(C)CCc1ccc(O)c2ncccc12,IC50,=,80.0,nM
CHEMBL3651124,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCO3)cc1,IC50,=,1800.0,nM
CHEMBL3104250,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,IC50,>,300000.0,nM
CHEMBL3660747,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CN(C(=O)C5CC5(F)F)C4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3651117,C1=Nc2ccccc2C1CN[C@H]1CC1c1ccccc1,IC50,=,8500.0,nM
CHEMBL3651126,COc1cc(F)c(CN[C@H]2CC2c2ccccc2)c(F)c1,IC50,=,24000.0,nM
CHEMBL3651140,CC1(C)CCc2cc(CN[C@H]3CC3c3ccccc3)ccc2O1,IC50,=,7400.0,nM
CHEMBL3660746,CN1CCC(C(=O)N2CC(C#Cc3ccc4c(=O)c(-c5ccc(NS(C)(=O)=O)cc5)coc4c3)C2)CC1,IC50,>,130000.0,nM
CHEMBL3660727,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#Cc4cc[nH]c(=O)c4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3667545,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)cc1)c1c(F)cccc1Cl,IC50,>,130000.0,nM
CHEMBL10316,c1ccc2c(c1)OCC(C1=NCCN1)O2,IC50,=,1000.0,nM
CHEMBL3660750,CC(C)(C)OC(=O)NC1(C(=O)N2CC(C#Cc3ccc4c(=O)c(-c5ccc(NS(C)(=O)=O)cc5)coc4c3)C2)CCC1,IC50,>,130000.0,nM
CHEMBL3651153,Cc1noc(CN[C@H]2CC2c2ccccc2)n1,IC50,=,38000.0,nM
CHEMBL3652419,c1cn(-c2ccc3nc(-c4ccc5c(c4)OCCO5)ncc3c2)cn1,IC50,=,10000.0,nM
CHEMBL3660733,Cn1cnc(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)c1,IC50,>,86479.0,nM
CHEMBL3651139,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCCCO3)cc1,IC50,=,1700.0,nM
CHEMBL3667537,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)cc1)c1cccc(F)c1Cl,IC50,>,130000.0,nM
CHEMBL3660729,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CCNCC4)ccc3c2=O)cc1,IC50,>,109587.0,nM
CHEMBL3652414,COc1ccc(-c2ncc3cc(-n4cnc(C)c4)ccc3n2)cc1,IC50,=,10000.0,nM
CHEMBL3660712,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CC4)ccc3c2=O)cc1,IC50,>,13000.0,nM
CHEMBL3667538,Cc1cccc(Cl)c1C(=O)NCc1ccc(-c2cc[nH]c(=O)c2)cc1,IC50,>,130000.0,nM
CHEMBL3660714,CC(C)(O)C#Cc1ccc2c(=O)c(-c3ccc(NS(C)(=O)=O)cc3)coc2c1,IC50,>,91000.0,nM
CHEMBL3652424,c1cn(-c2ccc3nc(-c4ccoc4)ccc3c2)cn1,IC50,=,250.0,nM
CHEMBL3651132,COc1ccc2ccccc2c1CN[C@H]1CC1c1ccccc1,IC50,=,16400.0,nM
CHEMBL3651138,c1ccc(C2C[C@@H]2NCc2cccc3c2OCCCO3)cc1,IC50,=,26600.0,nM
CHEMBL3682536,C/C(=N\NC(=O)c1cncc(S(C)(=O)=O)c1)c1cc(Cl)ccc1O,IC50,>,300000.0,nM
CHEMBL3651107,Brc1cccc(CN[C@H]2CC2c2ccccc2)n1,IC50,=,12800.0,nM
CHEMBL3651134,COc1ccc(CN[C@H]2CC2c2ccccc2)cc1C,IC50,=,2800.0,nM
CHEMBL3660725,CC(C)(C)OC(=O)N1CCC(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)CC1,IC50,>,130000.0,nM
CHEMBL3651112,Fc1cccnc1CN[C@H]1CC1c1ccccc1,IC50,=,33800.0,nM
CHEMBL3652425,Fc1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,=,10000.0,nM
CHEMBL3651113,c1ccc(C2C[C@@H]2NCc2cnc3ccccc3c2)cc1,IC50,=,1200.0,nM
CHEMBL3667539,Cc1cccc(C)c1C(=O)NCc1ccc(-c2cc[nH]c(=O)c2)cc1,IC50,>,130000.0,nM
CHEMBL3660734,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CNC4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3651099,Fc1cccc(CN[C@H]2CC2c2ccccc2)c1,IC50,=,18000.0,nM
CHEMBL3667536,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)cc1)c1c(Cl)cccc1Cl,IC50,>,130000.0,nM
CHEMBL3651097,c1ccc(C2C[C@@H]2NCc2nccs2)cc1,IC50,>,50000.0,nM
CHEMBL3682530,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N(C)C)c1)c1cc(Cl)ccc1O,IC50,>,300000.0,nM
CHEMBL3918259,O=c1c(-c2ccc(CN[SH](=O)=O)cc2)coc2cc(C#CC3(O)CCCC3)ccc12,IC50,>,130000.0,nM
CHEMBL3651128,COc1ccc(F)cc1CN[C@H]1CC1c1ccccc1,IC50,=,37000.0,nM
CHEMBL3652412,Cc1cn(-c2ccc3nc(-c4ccccc4)ncc3c2)cn1,IC50,=,2060.0,nM
CHEMBL3660726,CC(C)(C)OC(=O)N1CC(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)C1,IC50,>,130000.0,nM
CHEMBL3660738,COCCC(=O)N1CC(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)C1,IC50,>,130000.0,nM
CHEMBL3660751,CC(C)(C)OC(=O)NC1(C(=O)N2CC(C#Cc3ccc4c(=O)c(-c5ccc(NS(C)(=O)=O)cc5)coc4c3)C2)CC1,IC50,=,110381.0,nM
CHEMBL3651141,COc1ccc(CN[C@H]2CC2c2ccccc2)c(C)c1C,IC50,=,21300.0,nM
CHEMBL3639499,c1ccc(C2C[C@@H]2NCc2cccnc2)cc1,IC50,=,13000.0,nM
CHEMBL3291021,C#CCN(C)Cc1ccc(O)c2ncccc12,IC50,=,37.0,nM
CHEMBL3651129,COc1ccc(CN[C@H]2CC2c2ccccc2)c(F)c1,IC50,=,7000.0,nM
CHEMBL3660717,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4(O)CCCCC4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3651125,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCCO3)cc1,IC50,=,2400.0,nM
CHEMBL3652422,COc1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,=,670.0,nM
CHEMBL3660745,CC(O)C(=O)N1CC(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)C1,IC50,>,130000.0,nM
CHEMBL3667541,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)cc1)c1c(F)ccc(F)c1Cl,IC50,>,130000.0,nM
CHEMBL3651147,c1ccc(COc2ccc(C3C[C@@H]3NCc3ccccn3)cc2)cc1,IC50,=,2100.0,nM
CHEMBL3660741,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CN(C(=O)CO)C4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3915386,CC(C)CN1CC(C#Cc2ccc3c(=O)c(-c4ccc(CN[SH](=O)=O)cc4)coc3c2)C1,IC50,>,130000.0,nM
CHEMBL3651145,COc1ccc(CN[C@H]2CC2c2ccccc2)c(Cl)c1OC,IC50,>,50000.0,nM
CHEMBL3652429,CS(=O)(=O)c1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,=,450.0,nM
CHEMBL3687958,C#CCN(C)Cc1ccc(OC)c2ncccc12,IC50,=,275.0,nM
CHEMBL3652423,COc1ccccc1-c1ccc2cc(-n3ccnc3)ccc2n1,IC50,=,10000.0,nM
CHEMBL3660742,CC1(O)CC(C(=O)N2CC(C#Cc3ccc4c(=O)c(-c5ccc(NS(C)(=O)=O)cc5)coc4c3)C2)C1,IC50,>,130000.0,nM
CHEMBL3660718,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4(N)CCCCC4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3652421,c1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,=,1130.0,nM
CHEMBL3651111,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)nc1,IC50,=,5500.0,nM
CHEMBL3660731,Cc1ncc(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)n1C,IC50,>,130000.0,nM
CHEMBL3660752,CN(C(=O)OC(C)(C)C)C1(C(=O)N2CC(C#Cc3ccc4c(=O)c(-c5ccc(NS(C)(=O)=O)cc5)coc4c3)C2)CC1,IC50,>,130000.0,nM
CHEMBL3660748,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CN(C(=O)C5CCC5)C4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3651096,Cc1cccc(CN[C@H]2CC2c2ccccc2)n1,IC50,=,29000.0,nM
CHEMBL3660739,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CN(C(=O)C5CC(F)(F)C5)C4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3935026,Cn1cncc1C#Cc1ccc2c(=O)c(-c3ccc(CN[SH](=O)=O)cc3)coc2c1,IC50,>,130000.0,nM
CHEMBL3651100,Fc1ccccc1CN[C@H]1CC1c1ccccc1,IC50,=,16000.0,nM
CHEMBL3651122,COc1ccc(CN[C@H]2CC2c2ccccc2)cc1OC,IC50,=,2800.0,nM
CHEMBL3660721,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#Cc4cncnc4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3660716,COCC#Cc1ccc2c(=O)c(-c3ccc(NS(C)(=O)=O)cc3)coc2c1,IC50,>,130000.0,nM
CHEMBL3667546,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)cc1F)c1c(Cl)cccc1Cl,IC50,>,130000.0,nM
CHEMBL3660719,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#Cc4ccccn4)ccc3c2=O)cc1,IC50,>,130000.0,nM
CHEMBL3652411,Cc1nccn1-c1ccc2nc(-c3ccccc3)ncc2c1,IC50,=,10000.0,nM
CHEMBL3651094,c1ccc(C2C[C@@H]2NCc2ccccn2)cc1,IC50,=,31000.0,nM
CHEMBL3660736,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CCOCC4)ccc3c2=O)cc1,IC50,>,130000.0,nM
