molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL3800487,COc1ccc(-c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1,IC50,>,100000.0,nM
CHEMBL3797638,O=C(O)c1cc2cc(-c3cccs3)n(O)c2cc1C(=O)O,IC50,>,100000.0,nM
CHEMBL3797703,COC(=O)c1cc2cc(-c3ccc(OC)cc3)n(OC)c2cc1C(=O)OC,IC50,>,100000.0,nM
CHEMBL3798815,O=C1NC(=O)c2cc3c(cc21)cc(-c1ccccc1)n3O,IC50,=,83100.0,nM
CHEMBL3797838,Cc1ccc(-c2cc3cc4c(cc3n2O)C(=O)NC4=O)cc1,IC50,=,8090.0,nM
CHEMBL3798000,O=C1NC(=O)c2cc3c(cc21)cc(-c1cccs1)n3O,IC50,>,100000.0,nM
CHEMBL3799699,COn1c(-c2ccc(C)cc2)cc2cc3c(cc21)C(=O)NC3=O,IC50,=,581.0,nM
CHEMBL3800292,COn1c(-c2cccs2)cc2cc3c(cc21)C(=O)NC3=O,IC50,=,3750.0,nM
CHEMBL3797384,COn1c(-c2ccccc2)cc2cc3c(cc21)C(=O)N(C)C3=O,IC50,>,100000.0,nM
CHEMBL3799006,O=C1NC(=O)c2cc3c(Cl)c(-c4ccccc4)[nH]c3cc21,IC50,>,100000.0,nM
CHEMBL3797878,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)NC2=O)c1ccccc1,IC50,=,6790.0,nM
CHEMBL3798677,Cc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)NC3=O)cc1,IC50,=,923.0,nM
CHEMBL3799798,COc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)NC3=O)cc1,IC50,=,1210.0,nM
CHEMBL3799429,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)NC2=O)c1cccs1,IC50,>,100000.0,nM
CHEMBL3798483,COc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)N(Cc2ccccc2)C3=O)cc1,IC50,>,100000.0,nM
CHEMBL3797944,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)N(Cc1ccccc1)C2=O)c1cccs1,IC50,>,100000.0,nM
CHEMBL3798693,O=C(Cc1cc(C(=O)O)c(C(=O)O)cc1[N+](=O)[O-])c1ccccc1,IC50,>,100000.0,nM
CHEMBL3799526,Cc1ccc(C(=O)Cc2cc(C(=O)O)c(C(=O)O)cc2[N+](=O)[O-])cc1,IC50,>,100000.0,nM
CHEMBL3799080,COc1ccc(C(=O)Cc2cc(C(=O)O)c(C(=O)O)cc2[N+](=O)[O-])cc1,IC50,>,100000.0,nM
CHEMBL3798998,O=C(Cc1cc(C(=O)O)c(C(=O)O)cc1[N+](=O)[O-])c1cccs1,IC50,>,100000.0,nM
CHEMBL279390,NCCNC(=O)c1ccc(Cl)cn1,IC50,=,91.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,48.0,nM
CHEMBL3805911,CN(C)c1ccc(/C=C2\COc3cc(Cl)cc(Cl)c3C2=O)cn1,IC50,=,10510.0,nM
CHEMBL3806317,O=C1/C(=C/c2c[nH]c3ccccc23)COc2ccccc21,IC50,=,181.45,nM
CHEMBL3806053,O=C1/C(=C/c2ccc[nH]2)COc2ccccc21,IC50,=,13760.0,nM
CHEMBL3806027,O=C1/C(=C/c2c[nH]cn2)COc2ccccc21,IC50,=,20200.0,nM
CHEMBL3805270,O=C1/C(=C/c2c[nH]cn2)COc2cc(Cl)cc(Cl)c21,IC50,=,10210.0,nM
CHEMBL3806278,COc1ccc2c(c1)OC/C(=C\c1c[nH]cn1)C2=O,IC50,=,10620.0,nM
CHEMBL3805041,O=C1/C(=C/c2ccco2)COc2ccccc21,IC50,=,3770.0,nM
CHEMBL1384621,O=C1/C(=C/c2cccs2)COc2ccccc21,IC50,=,1130.0,nM
CHEMBL3804976,O=C1/C(=C/c2ccsc2)COc2ccccc21,IC50,=,1730.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,61350.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,19.6,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL326294,O=C1Nc2ccccc2C1=O,IC50,=,34390.0,nM
CHEMBL3805175,CN(C)c1ccc(/C=C2\COc3ccccc3C2=O)cn1,IC50,=,213.22,nM
CHEMBL3805869,Nc1ccc(/C=C2\COc3ccccc3C2=O)cn1,IC50,=,2390.0,nM
CHEMBL3806180,O=C1/C(=C/c2cccnc2)COc2ccccc21,IC50,=,8230.0,nM
CHEMBL3806133,O=C1/C(=C/c2ccncc2)COc2ccccc21,IC50,=,12440.0,nM
CHEMBL1483268,O=C1/C(=C/c2ccccn2)COc2ccccc21,IC50,=,2940.0,nM
CHEMBL3806014,COc1ccc2c(c1)OC/C(=C\c1cnc(N(C)C)nc1)C2=O,IC50,=,10400.0,nM
CHEMBL3804967,CN(C)c1ncc(/C=C2\COc3cc(Cl)cc(Cl)c3C2=O)cn1,IC50,=,10.58,nM
CHEMBL3805010,CN(C)c1ncc(/C=C2\COc3ccccc3C2=O)cn1,IC50,=,241.11,nM
CHEMBL3805904,Nc1ncc(/C=C2\COc3ccccc3C2=O)cn1,IC50,=,18330.0,nM
CHEMBL3896947,O=C1/C(=C/c2ccccc2)Cc2cc(O)ccc21,IC50,=,376.0,nM
CHEMBL3925000,O=C1/C(=C/c2ccccc2)Cc2ccc(O)cc21,IC50,=,2420.0,nM
CHEMBL3965044,O=C1/C(=C/c2cccc(F)c2)Cc2cc(O)ccc21,IC50,=,84.0,nM
CHEMBL3933900,O=C1/C(=C/c2ccc(F)cc2)Cc2cc(O)ccc21,IC50,=,47.0,nM
CHEMBL3924440,O=C1/C(=C/c2cccc(Cl)c2)Cc2cc(O)ccc21,IC50,=,30.0,nM
CHEMBL3907033,O=C1/C(=C/c2ccc(Cl)cc2)Cc2cc(O)ccc21,IC50,=,13.0,nM
CHEMBL3979091,O=C1/C(=C/c2cccc(Br)c2)Cc2cc(O)ccc21,IC50,=,13.0,nM
CHEMBL3950873,O=C1/C(=C/c2ccc(Br)cc2)Cc2cc(O)ccc21,IC50,=,5.3,nM
CHEMBL3958135,Cc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1,IC50,=,52.0,nM
CHEMBL3986834,Cc1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,IC50,=,5.2,nM
CHEMBL3971638,N#Cc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1,IC50,=,130.0,nM
CHEMBL3900500,N#Cc1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,IC50,=,316.0,nM
CHEMBL3928890,O=C1/C(=C/c2ccc(Cl)c(Cl)c2)Cc2cc(O)ccc21,IC50,=,14.0,nM
CHEMBL3891485,O=C1/C(=C/c2cccc(O)c2)Cc2cc(O)ccc21,IC50,=,966.0,nM
CHEMBL3890408,O=C1/C(=C/c2ccc(O)cc2)Cc2cc(O)ccc21,IC50,=,2740.0,nM
CHEMBL3918471,COc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1,IC50,=,471.0,nM
CHEMBL3979733,CN(C)c1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,IC50,=,768.0,nM
CHEMBL3909535,CC(C)c1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,IC50,=,215.0,nM
CHEMBL28591,O=C1/C(=C/c2ccccc2)Cc2ccccc21,IC50,=,2570.0,nM
CHEMBL28855,CN(C)c1ccc(/C=C2\Cc3ccccc3C2=O)cc1,IC50,=,31.0,nM
CHEMBL3902894,COc1ccc2c(c1)C/C(=C\c1ccccc1)C2=O,IC50,=,9.2,nM
CHEMBL1906073,COc1ccc2c(c1)C/C(=C\c1ccc(N(C)C)cc1)C2=O,IC50,=,60.0,nM
CHEMBL3818512,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,IC50,>,100000.0,nM
CHEMBL3916769,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1,IC50,>,100000.0,nM
CHEMBL3818089,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,IC50,=,13100.0,nM
CHEMBL3892044,O=C(/C=C/c1cccc(O)c1)NCCC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL3819320,O=C(/C=C/c1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL3965783,O=C(/C=C/c1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,IC50,=,8300.0,nM
CHEMBL3818992,O=C(/C=C/c1ccc(O)c(O)c1)NCCC1CCN(Cc2ccccc2)CC1,IC50,=,6000.0,nM
CHEMBL3936989,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c(OC)c1,IC50,>,100000.0,nM
CHEMBL3917990,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,IC50,,,
CHEMBL3945872,COc1cc(/C=C/C(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O,IC50,=,7700.0,nM
CHEMBL3891025,COc1cc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)ccc1O,IC50,,,
CHEMBL3919086,COc1cccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c1,IC50,>,100000.0,nM
CHEMBL3978533,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1,IC50,>,100000.0,nM
CHEMBL3970226,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1,IC50,=,29000.0,nM
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,,,
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,17.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7500.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,>,1000000.0,nM
CHEMBL153,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,,,
CHEMBL3923040,CN(Cc1ccccc1F)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,IC50,>,100000.0,nM
CHEMBL3932083,CN(Cc1cccc(F)c1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,IC50,=,8320.0,nM
CHEMBL3950869,CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,IC50,=,5960.0,nM
CHEMBL3923134,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccccc3F)ccc21,IC50,=,128200.0,nM
CHEMBL3916392,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3cccc(F)c3)ccc21,IC50,=,70580.0,nM
CHEMBL3986142,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccc(F)cc3)ccc21,IC50,>,100000.0,nM
CHEMBL3965645,C#CCN1C(=O)C(=O)c2ccccc21,IC50,=,35190.0,nM
CHEMBL326294,O=C1Nc2ccccc2C1=O,IC50,=,12070.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,20.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,,,
CHEMBL1213366,COC(=O)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)CF,IC50,,,
CHEMBL3931599,C#CCN(Cc1ccc2cccc(O)c2n1)CC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL3892118,C#CCN(CCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,IC50,>,100000.0,nM
CHEMBL3961103,C#CCN(CCCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,IC50,>,100000.0,nM
CHEMBL3901082,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL3972214,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL3910142,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,IC50,>,100000.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,65500.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,20.0,nM
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,=,15200.0,nM
CHEMBL3291019,C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,IC50,=,11800.0,nM
CHEMBL3771258,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1,IC50,=,25.32,nM
CHEMBL3771110,CC(=O)c1cccc(OCc2ccc(Cl)cc2)c1,IC50,=,10.52,nM
CHEMBL3770333,CC(=O)c1cccc(OCc2ccc(Br)cc2)c1,IC50,=,92.41,nM
CHEMBL3920226,CC(=O)c1ccc(OCc2cccc(F)c2)cc1O,IC50,=,41.38,nM
CHEMBL3948027,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1O,IC50,=,28.42,nM
CHEMBL3911291,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1O,IC50,=,25.12,nM
CHEMBL3939253,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1O,IC50,=,42.75,nM
CHEMBL3902282,CC(=O)c1ccc(OCc2cccc(F)c2)cc1F,IC50,=,96.51,nM
CHEMBL3930258,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1F,IC50,=,56.89,nM
CHEMBL3919232,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1F,IC50,=,13.25,nM
CHEMBL3891155,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1F,IC50,=,52.93,nM
CHEMBL1682819,O=C1CCOc2cc(OCc3ccc(F)cc3)ccc21,IC50,=,12.34,nM
CHEMBL3741418,O=C1CCOc2cc(OCc3ccc(Cl)cc3)ccc21,IC50,=,42.05,nM
CHEMBL3741461,CC1(C)CC(=O)c2ccc(OCc3ccc(F)cc3)cc2O1,IC50,=,12.85,nM
CHEMBL3739471,CC1(C)CC(=O)c2ccc(OCc3ccc(Cl)cc3)cc2O1,IC50,=,39.21,nM
CHEMBL3288293,O=C1CCCc2cc(OCc3ccc(F)cc3)ccc21,IC50,=,12.55,nM
CHEMBL3288295,O=C1CCCc2cc(OCc3ccc(Cl)cc3)ccc21,IC50,=,7.21,nM
CHEMBL3892863,O=c1ccoc2cc(OCc3cccc(Cl)c3)ccc12,IC50,=,43.42,nM
CHEMBL3927065,O=c1ccoc2cc(OCc3ccc(F)cc3)ccc12,IC50,=,63.22,nM
CHEMBL3770875,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,IC50,=,27.82,nM
CHEMBL1945153,O=c1ccoc2ccc(OCc3ccc(Cl)cc3)cc12,IC50,=,25.31,nM
CHEMBL1945157,O=c1ccoc2ccc(OCc3ccc(F)cc3)cc12,IC50,=,15.62,nM
CHEMBL3929816,O=C1OCc2cc(OCc3ccc(F)cc3)ccc21,IC50,=,8.35,nM
CHEMBL3910900,O=C1OCc2cc(OCc3ccc(Cl)cc3)ccc21,IC50,=,13.87,nM
CHEMBL3938837,O=C1OCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc21,IC50,=,6.41,nM
CHEMBL2430706,O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1,IC50,=,14.27,nM
CHEMBL2430707,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,IC50,=,8.17,nM
CHEMBL108697,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,IC50,=,5.03,nM
CHEMBL274030,Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O,IC50,=,6.48,nM
CHEMBL325761,Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,IC50,=,4.25,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,8960.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,7.87,nM
CHEMBL3770015,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1,IC50,=,15.48,nM
CHEMBL3920226,CC(=O)c1ccc(OCc2cccc(F)c2)cc1O,IC50,=,2.8,nM
CHEMBL3948027,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1O,IC50,=,3.0,nM
CHEMBL3911291,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1O,IC50,=,1.3,nM
CHEMBL3892863,O=c1ccoc2cc(OCc3cccc(Cl)c3)ccc12,IC50,=,17.0,nM
CHEMBL3927065,O=c1ccoc2cc(OCc3ccc(F)cc3)ccc12,IC50,=,25.0,nM
CHEMBL3770875,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,IC50,=,8.0,nM
CHEMBL3915915,C#CCN1CCCC(CNC(=O)c2ccc3ccccc3c2)C1,IC50,=,59293.0,nM
CHEMBL3964515,C#CCN1CCCC(CN(CCOC)C(=O)c2ccc3ccccc3c2)C1,IC50,>,100000.0,nM
CHEMBL3924905,C#CCN1CCCC(CN(CCCOC)C(=O)c2ccc3ccccc3c2)C1,IC50,>,100000.0,nM
CHEMBL3980929,C#CCN1CCC(CNC(=O)c2ccc3ccccc3c2)CC1,IC50,=,72611.0,nM
CHEMBL3952086,C#CCN1CCC(CN(CCOC)C(=O)c2ccc3ccccc3c2)CC1,IC50,>,100000.0,nM
CHEMBL3972913,C#CCN1CCC(CN(CCCOC)C(=O)c2ccc3ccccc3c2)CC1,IC50,>,100000.0,nM
CHEMBL3943366,C#CCN1CCCC(CNS(=O)(=O)c2ccc3ccccc3c2)C1,IC50,>,100000.0,nM
CHEMBL3900751,C#CCN1CCCC(CN(CCOC)S(=O)(=O)c2ccc3ccccc3c2)C1,IC50,>,100000.0,nM
CHEMBL3971906,C#CCN1CCCC(CN(CCCOC)S(=O)(=O)c2ccc3ccccc3c2)C1,IC50,>,100000.0,nM
CHEMBL3891772,C#CCN1CCC(CNS(=O)(=O)c2ccc3ccccc3c2)CC1,IC50,=,53904.0,nM
CHEMBL3960783,C#CCN1CCC(CN(CCOC)S(=O)(=O)c2ccc3ccccc3c2)CC1,IC50,>,100000.0,nM
CHEMBL3918754,C#CCN1CCC(CN(CCCOC)S(=O)(=O)c2ccc3ccccc3c2)CC1,IC50,>,100000.0,nM
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,,,
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,13568.0,nM
CHEMBL673,C#CCN(C)Cc1ccccc1,IC50,=,195.0,nM
CHEMBL3961309,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(O)c1)CO2,IC50,=,190.0,nM
CHEMBL3924914,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)c(O)c1)CO2,IC50,=,882.0,nM
CHEMBL3952627,CCN(CC)Cc1ccc(/C=C2\COc3cc(OC)c(OC)cc3C2=O)cc1O,IC50,=,2430.0,nM
CHEMBL3915922,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)c(O)c1)CO2,IC50,=,722.0,nM
CHEMBL3943883,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)CO2,IC50,=,1740.0,nM
CHEMBL3904918,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCOCC3)c(O)c1)CO2,IC50,=,1010.0,nM
CHEMBL3975706,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)CO2,IC50,=,915.0,nM
CHEMBL3913913,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)c(O)c1)CO2,IC50,=,1150.0,nM
CHEMBL3983738,COc1ccccc1CN(C)Cc1ccc(/C=C2\COc3cc(OC)c(OC)cc3C2=O)cc1O,IC50,=,1030.0,nM
CHEMBL3984772,CCN(Cc1ccccc1)Cc1ccc(/C=C2\COc3cc(OC)c(OC)cc3C2=O)cc1O,IC50,=,1720.0,nM
CHEMBL3956126,CCN(Cc1ccc(/C=C2\COc3cc(OC)c(OC)cc3C2=O)cc1O)Cc1ccccc1OC,IC50,=,1500.0,nM
CHEMBL3928434,CCN(Cc1ccc(/C=C2\COc3cc(OC)c(OC)cc3C2=O)cc1O)Cc1ccccc1N(C)C,IC50,=,1340.0,nM
CHEMBL3905844,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)c(CN3CCCCC3)c1)CO2,IC50,=,14000.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4190.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,82.5,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,1950.0,nM
CHEMBL2263059,CN(C)c1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,IC50,=,310.0,nM
CHEMBL3883661,CN(C)C(=O)Oc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1,IC50,=,2480.0,nM
CHEMBL3885433,CCN(CC)C(=O)Oc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1,IC50,=,3500.0,nM
CHEMBL3884602,CN(C)c1ccc(/C=C/C(=O)c2ccc(OC(=O)N3CCCC3)cc2O)cc1,IC50,=,290.0,nM
CHEMBL3883374,CCN(C)C(=O)Oc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1,IC50,=,2100.0,nM
CHEMBL3884004,CCN(CC)c1ccc(/C=C/C(=O)c2ccc(OC(=O)N3CCCC3)cc2O)cc1,IC50,=,6700.0,nM
CHEMBL3884263,O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,IC50,=,710.0,nM
CHEMBL3883650,O=C(/C=C/c1ccc(N2CCCCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,IC50,=,780.0,nM
CHEMBL3884558,O=C(/C=C/c1ccc(N2CCOCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,IC50,=,710.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4190.0,nM
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,IC50,=,83.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,1950.0,nM
CHEMBL3915780,CC(C)(C)NC(=O)c1ccc(OC/C(=C\F)CN)cc1,IC50,<,1000.0,nM
CHEMBL3921332,NC/C(=C/F)COc1ccc(C(N)=O)cc1,IC50,>,1000.0,nM
CHEMBL3967777,NC/C(=C\F)COc1ccc(C(N)=O)cc1,IC50,>,10000.0,nM
CHEMBL3985531,CN(C)C(=O)c1ccc(OC/C(=C\F)CN)c(F)c1,IC50,>,100.0,nM
CHEMBL3924778,CN(C)C(=O)c1ccc(OC/C(=C\F)CN)c(Cl)c1,IC50,>,1000.0,nM
CHEMBL3982106,COc1cc(C(=O)N(C)C)ccc1OC/C(=C/F)CN,IC50,>,10000.0,nM
CHEMBL3901342,CN(C)C(=O)c1ccc(SC/C(=C/F)CN)cc1,IC50,>,1000.0,nM
CHEMBL3967909,NC/C(=C/F)COc1ccc(S(N)(=O)=O)cc1,IC50,>,10000.0,nM
CHEMBL3969128,CN(C)S(=O)(=O)c1ccc(OC/C(=C\F)CN)cc1,IC50,>,10000.0,nM
CHEMBL3944647,NC/C(=C\F)COc1ccc(S(N)(=O)=O)cc1,IC50,>,10000.0,nM
CHEMBL3893103,CN(C)C(=O)c1ccc(OC/C(=C/F)CN)cc1,IC50,>,100.0,nM
CHEMBL3977307,CN(C)S(=O)(=O)c1ccc(OC/C(=C/F)CN)cc1,IC50,>,10000.0,nM
CHEMBL3939279,CN(C)S(=O)(=O)c1cccc(OC/C(=C\F)CN)c1,IC50,>,100000.0,nM
CHEMBL3893265,CN(C)C(=O)c1ccc(OC/C(=C\F)CN)cc1,IC50,>,100.0,nM
CHEMBL3900277,CN(C)C(=O)c1ccc(OC/C(=C\F)CN)c(Br)c1,IC50,>,1000.0,nM
CHEMBL3910400,CC(C)(C)NC(=O)c1ccc(OC/C(=C/F)CN)cc1,IC50,>,1000.0,nM
CHEMBL3977429,CCN(CC)C(=O)c1ccc(OC/C(=C/F)CN)cc1,IC50,>,1000.0,nM
CHEMBL3949163,CNC(=O)c1ccc(OC/C(=C/F)CN)cc1,IC50,>,1000.0,nM
CHEMBL3953373,Cc1cc(OC/C(=C\F)CN)ccc1C(=O)N(C)C,IC50,>,1000.0,nM
CHEMBL3968816,CNS(=O)(=O)c1ccc(OC/C(=C/F)CN)cc1,IC50,>,10000.0,nM
CHEMBL3930287,CNS(=O)(=O)c1ccc(OC/C(=C\F)CN)cc1,IC50,>,10000.0,nM
CHEMBL3954408,CCNS(=O)(=O)c1ccc(OC/C(=C/F)CN)cc1,IC50,>,10000.0,nM
CHEMBL3906960,CCNS(=O)(=O)c1ccc(OC/C(=C\F)CN)cc1,IC50,>,1000.0,nM
CHEMBL3974364,CC(C)NS(=O)(=O)c1ccc(OC/C(=C/F)CN)cc1,IC50,>,10000.0,nM
CHEMBL3897942,CC(C)NS(=O)(=O)c1ccc(OC/C(=C\F)CN)cc1,IC50,>,10000.0,nM
CHEMBL489079,NC/C(=C/F)CCc1ccc(F)cc1,IC50,=,5.0,nM
CHEMBL3979032,c1ccc(-c2nc3ccc(N4CCCC4)nc3o2)cc1,IC50,=,410.0,nM
CHEMBL3896665,c1ccc(-c2nc3ccc(N4CCCC4)nc3s2)cc1,IC50,=,7300.0,nM
CHEMBL3966734,Clc1ccccc1-c1nc2ccc(N3CCCC3)nc2o1,IC50,=,111900.0,nM
CHEMBL3933437,Clc1cccc(-c2nc3ccc(N4CCCC4)nc3o2)c1,IC50,=,16300.0,nM
CHEMBL3967344,Fc1ccc(-c2nc3ccc(N4CCCC4)nc3o2)cc1,IC50,=,8700.0,nM
CHEMBL2418203,c1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,IC50,=,2000.0,nM
CHEMBL2418210,c1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,IC50,=,8300.0,nM
CHEMBL2418207,Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2o1,IC50,=,13200.0,nM
CHEMBL2418205,Fc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,IC50,=,270.0,nM
CHEMBL2418208,Clc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,IC50,=,38400.0,nM
CHEMBL2418206,Fc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,IC50,=,10100.0,nM
CHEMBL3943071,Brc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,IC50,=,96.0,nM
CHEMBL3901640,COc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,IC50,=,1520.0,nM
CHEMBL3969283,c1ccc(CNc2ccc3nc(-c4ccccc4)sc3n2)cc1,IC50,=,1900000.0,nM
